,ID,label,POS tags
24629,GO:0006217,deoxycytidine catabolic process,NOUN | ADJ | NOUN
24630,GO:0060824,retinoic acid receptor signaling pathway involved in neural plate anterior/posterior pattern formation,ADJ | NOUN | NOUN | VERB | NOUN | ADJ | ADP | ADJ | NOUN | ADJ | NOUN | NOUN
24631,GO:2000103,positive regulation of mammary stem cell proliferation,ADJ | NOUN | ADP | ADJ | NOUN | NOUN | NOUN
24632,GO:0002289,NK T cell proliferation involved in immune response,NOUN | NOUN | NOUN | NOUN | ADJ | ADP | ADJ | NOUN
24633,GO:0120035,regulation of plasma membrane bounded cell projection organization,NOUN | ADP | NOUN | NOUN | VERB | NOUN | NOUN | NOUN
24634,GO:0101023,vascular endothelial cell proliferation,ADJ | ADJ | NOUN | NOUN
24635,GO:0044304,main axon,ADJ | NOUN
24636,GO:0042645,mitochondrial nucleoid,ADJ | NOUN
24637,GO:0018817,"2-oxo-hept-3-ene-1,7-dioate hydratase activity",NOUN | NOUN | NOUN
24638,GO:0034178,toll-like receptor 13 signaling pathway,NOUN | NOUN | NUM | NOUN | NOUN
24639,GO:2000472,negative regulation of hematopoietic stem cell migration,ADJ | NOUN | ADP | ADJ | NOUN | NOUN | NOUN
24640,GO:0008271,secondary active sulfate transmembrane transporter activity,ADJ | ADJ | NOUN | NOUN | NOUN | NOUN
24641,GO:0060558,regulation of calcidiol 1-monooxygenase activity,NOUN | ADP | NOUN | NOUN | NOUN
24642,GO:1903878,11-deoxycorticosterone binding,NOUN | VERB
24643,GO:0001533,cornified envelope,ADJ | NOUN
24644,GO:0015347,sodium-independent organic anion transmembrane transporter activity,ADJ | ADJ | NOUN | NOUN | NOUN | NOUN
24645,GO:0086029,Purkinje myocyte to ventricular cardiac muscle cell signaling,NOUN | NOUN | ADP | ADJ | ADJ | NOUN | NOUN | NOUN
24646,GO:0098909,regulation of cardiac muscle cell action potential involved in regulation of contraction,NOUN | ADP | ADJ | NOUN | NOUN | NOUN | NOUN | VERB | ADP | NOUN | ADP | NOUN
24647,GO:0005665,"RNA polymerase II, core complex",NOUN | NOUN | NOUN | NOUN | NOUN
24648,GO:0031505,fungal-type cell wall organization,ADJ | NOUN | NOUN | NOUN
24649,GO:0048659,smooth muscle cell proliferation,ADJ | NOUN | NOUN | NOUN
24650,GO:0061547,"glycogen synthase activity, transferring glucose-1-phosphate",NOUN | NOUN | NOUN | VERB | NOUN
24651,GO:1990556,mitochondrial isopropylmalate transmembrane transport,ADJ | NOUN | NOUN | NOUN
24652,GO:0018407,"peptidyl-thyronine iodination to form 3',3'',5'-triiodo-L-thyronine",NOUN | NOUN | PART | VERB | NOUN
24653,GO:0061172,regulation of establishment of bipolar cell polarity,NOUN | ADP | NOUN | ADP | ADJ | NOUN | NOUN
24654,GO:0050813,epothilone metabolic process,NOUN | ADJ | NOUN
24655,GO:0070001,aspartic-type peptidase activity,ADJ | NOUN | NOUN
24656,GO:1990127,intrinsic apoptotic signaling pathway in response to osmotic stress by p53 class mediator,ADJ | ADJ | NOUN | NOUN | ADP | NOUN | ADP | ADJ | NOUN | ADP | NOUN | NOUN | NOUN
24657,GO:1990833,clathrin-uncoating ATPase activity,NOUN | NOUN | NOUN
24658,GO:0140547,acquisition of seed longevity,NOUN | ADP | NOUN | NOUN
24659,GO:0038189,neuropilin signaling pathway,NOUN | NOUN | NOUN
24660,GO:1901825,zeaxanthin metabolic process,NOUN | ADJ | NOUN
24661,GO:0061907,negative regulation of AMPA receptor activity,ADJ | NOUN | ADP | NOUN | NOUN | NOUN
24662,GO:0019990,pteridine catabolic process,NOUN | ADJ | NOUN
24663,GO:0016724,"oxidoreductase activity, acting on metal ions, oxygen as acceptor",NOUN | PUNCT | VERB | ADP | NOUN | NOUN | NOUN | ADP | NOUN
24664,GO:0035270,endocrine system development,ADJ | NOUN | NOUN
24665,GO:0004090,carbonyl reductase (NADPH) activity,NOUN | NOUN | NOUN | NOUN
24666,GO:0086040,sodium:proton antiporter activity involved in regulation of cardiac muscle cell membrane potential,NOUN | NOUN | NOUN | ADJ | ADP | NOUN | ADP | ADJ | NOUN | NOUN | NOUN | NOUN
24667,GO:0016579,protein deubiquitination,NOUN | NOUN
24668,GO:0031300,intrinsic component of organelle membrane,ADJ | NOUN | ADP | NOUN | NOUN
24669,GO:0047503,(-)-borneol dehydrogenase activity,NOUN | NOUN | NOUN
24670,GO:0047763,caffeate O-methyltransferase activity,NOUN | NOUN | NOUN
24671,GO:0030100,regulation of endocytosis,NOUN | ADP | NOUN
24672,GO:1901361,organic cyclic compound catabolic process,ADJ | ADJ | NOUN | ADJ | NOUN
24673,GO:0080024,indolebutyric acid metabolic process,ADJ | NOUN | ADJ | NOUN
24674,GO:0071588,hydrogen peroxide mediated signaling pathway,NOUN | NOUN | VERB | NOUN | NOUN
24675,GO:0072327,vulval cell fate specification,ADJ | NOUN | NOUN | NOUN
24676,GO:0034730,SmD-containing SMN-Sm protein complex,NOUN | NOUN | NOUN | NOUN
24677,GO:0007596,blood coagulation,NOUN | NOUN
24678,GO:0033017,sarcoplasmic reticulum membrane,ADJ | NOUN | NOUN
24679,GO:0050580,"2,5-didehydrogluconate reductase activity",NOUN | NOUN | NOUN
24680,GO:1900835,negative regulation of emericellin biosynthetic process,ADJ | NOUN | ADP | NOUN | ADJ | NOUN
24681,GO:0032441,pheophorbide a oxygenase activity,NOUN | DET | NOUN | NOUN
24682,GO:0035944,perforin production,ADJ | NOUN
24683,GO:0102541,D-galactose 6-phosphate 1-epimerase activity,NOUN | NOUN | NOUN | NOUN
24684,GO:0007083,mitotic chromosome decondensation,ADJ | NOUN | NOUN
24685,GO:0052746,inositol phosphorylation,NOUN | NOUN
24686,GO:0099525,presynaptic dense core vesicle exocytosis,ADJ | ADJ | NOUN | NOUN | NOUN
24687,GO:0005766,primary lysosome,ADJ | ADJ
24688,GO:0001962,"alpha-1,3-galactosyltransferase activity",NOUN | NOUN
24689,GO:0002250,adaptive immune response,ADJ | ADJ | NOUN
24690,GO:0120188,regulation of bile acid secretion,NOUN | ADP | NOUN | NOUN | NOUN
24691,GO:1904587,response to glycoprotein,NOUN | ADP | NOUN
24692,GO:0047325,inositol tetrakisphosphate 1-kinase activity,NOUN | NOUN | NOUN | NOUN
24693,GO:0042110,T cell activation,NOUN | NOUN | NOUN
24694,GO:0043881,mesaconyl-CoA hydratase activity,NOUN | NOUN | NOUN
24695,GO:0008691,3-hydroxybutyryl-CoA dehydrogenase activity,NOUN | NOUN | NOUN
24696,GO:1902642,"negative regulation of 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate catabolic process",ADJ | NOUN | ADP | NOUN | NOUN | ADJ | NOUN
24697,GO:0015701,bicarbonate transport,NOUN | NOUN
24698,GO:0033537,ajugose biosynthetic process using galactinol:raffinose galactosyltransferase,NOUN | ADJ | NOUN | NOUN | NOUN | NOUN
24699,GO:0050658,RNA transport,NOUN | NOUN
24700,GO:0090314,positive regulation of protein targeting to membrane,ADJ | NOUN | ADP | NOUN | VERB | ADP | NOUN
24701,GO:0042657,"MHC class II protein binding, via lateral surface",NOUN | NOUN | NUM | NOUN | PUNCT | ADP | ADJ | NOUN
24702,GO:0034386,4-aminobutyrate:2-oxoglutarate transaminase activity,NOUN | NOUN | NOUN
24703,GO:0072198,mesenchymal cell proliferation involved in ureter development,ADJ | NOUN | NOUN | ADJ | ADP | ADJ | NOUN
24704,GO:0015960,diadenosine polyphosphate biosynthetic process,NOUN | NOUN | ADJ | NOUN
24705,GO:0036401,pyrokinin receptor activity,NOUN | NOUN | NOUN
24706,GO:0009654,photosystem II oxygen evolving complex,NOUN | NUM | NOUN | VERB | ADJ
24707,GO:0097642,calcitonin family receptor activity,NOUN | NOUN | NOUN | NOUN
24708,GO:1990562,syndecan-syntenin-ALIX complex,NOUN | NOUN
24709,GO:0050316,T2-induced deoxynucleotide kinase activity,NOUN | NOUN | NOUN | NOUN
24710,GO:0102041,"7,8-dihydropterin-6-yl-methyl-4-(beta-D-ribofuranosyl)aminobenzene 5'-phosphate synthase",NOUN | NOUN | NOUN
24711,GO:0048863,stem cell differentiation,NOUN | NOUN | NOUN
24712,GO:0090138,regulation of actin cytoskeleton organization by cell-cell adhesion,NOUN | ADP | NOUN | NOUN | NOUN | ADP | NOUN | NOUN
24713,GO:0031304,intrinsic component of mitochondrial inner membrane,ADJ | NOUN | ADP | ADJ | ADJ | NOUN
24714,GO:0048756,sieve cell differentiation,NOUN | NOUN | NOUN
24715,GO:0097661,SCF-Ctf13 ubiquitin ligase complex,NOUN | NOUN | NOUN | NOUN
24716,GO:0150142,positive regulation of CD86 production,ADJ | NOUN | ADP | NOUN | NOUN
24717,GO:0047162,17-O-deacetylvindoline O-acetyltransferase activity,NOUN | NOUN | NOUN
24718,GO:1905663,positive regulation of telomerase RNA reverse transcriptase activity,ADJ | NOUN | ADP | NOUN | NOUN | ADJ | NOUN | NOUN
24719,GO:0001740,Barr body,NOUN | NOUN
24720,GO:0009103,lipopolysaccharide biosynthetic process,NOUN | ADJ | NOUN
24721,GO:0021992,cell proliferation involved in neural plate elongation,NOUN | NOUN | ADJ | ADP | ADJ | NOUN | NOUN
24722,GO:1901432,negative regulation of response to cycloalkane,ADJ | NOUN | ADP | NOUN | ADP | NOUN
24723,GO:0140061,5-hydroxymethylcytosine dioxygenase activity,NOUN | NOUN | NOUN
24724,GO:0005502,11-cis retinal binding,NOUN | ADJ | NOUN
24725,GO:1903104,regulation of insulin receptor signaling pathway involved in determination of adult lifespan,NOUN | ADP | NOUN | NOUN | NOUN | NOUN | VERB | ADP | NOUN | ADP | NOUN | NOUN
24726,GO:1904136,regulation of convergent extension involved in notochord morphogenesis,NOUN | ADP | ADJ | NOUN | VERB | ADP | NOUN | NOUN
24727,GO:0051352,negative regulation of ligase activity,ADJ | NOUN | ADP | NOUN | NOUN
24728,GO:0052042,positive regulation by symbiont of host programmed cell death,ADJ | NOUN | ADP | NOUN | ADP | NOUN | VERB | NOUN | NOUN
24729,GO:0033447,AGA codon-amino acid adaptor activity,NOUN | NOUN | NOUN | NOUN | NOUN
24730,GO:1901806,beta-glucoside biosynthetic process,NOUN | ADJ | NOUN
24731,GO:0052737,pyruvate dehydrogenase (quinone) activity,NOUN | NOUN | NOUN | NOUN
24732,GO:0045203,integral component of cell outer membrane,ADJ | NOUN | ADP | NOUN | ADJ | NOUN
24733,GO:1905364,regulation of endosomal vesicle fusion,NOUN | ADP | ADJ | NOUN | NOUN
24734,GO:0008595,"anterior/posterior axis specification, embryo",ADJ | NOUN | NOUN | NOUN
24735,GO:1901377,organic heteropentacyclic compound catabolic process,ADJ | ADJ | NOUN | ADJ | NOUN
24736,GO:1901397,positive regulation of transforming growth factor beta2 activation,ADJ | NOUN | ADP | NOUN | NOUN | NOUN | NOUN | NOUN
24737,GO:0009028,tartronate-semialdehyde synthase activity,NOUN | NOUN | NOUN
24738,GO:0034425,etioplast envelope,ADJ | NOUN
24739,GO:1905887,autoinducer AI-2 transmembrane transport,NOUN | PROPN | NOUN | NOUN
24740,GO:0018933,nicotine metabolic process,NOUN | ADJ | NOUN
24741,GO:0008035,high-density lipoprotein particle binding,ADJ | NOUN | NOUN | NOUN
24742,GO:1902875,regulation of embryonic pattern specification,NOUN | ADP | ADJ | NOUN | NOUN
24743,GO:0009904,chloroplast accumulation movement,NOUN | NOUN | NOUN
24744,GO:0060483,lobar bronchus mesenchyme development,NOUN | NOUN | NOUN | NOUN
24745,GO:0003680,minor groove of adenine-thymine-rich DNA binding,ADJ | NOUN | ADP | NOUN | NOUN | NOUN
24746,GO:1900903,negative regulation of hexadecanal biosynthetic process,ADJ | NOUN | ADP | ADJ | ADJ | NOUN
24747,GO:0002797,regulation of antibacterial peptide secretion,NOUN | ADP | ADJ | NOUN | NOUN
24748,GO:0043963,modulation by symbiont of host adenylate cyclase-mediated signal transduction,NOUN | ADP | NOUN | ADP | NOUN | NOUN | NOUN | NOUN | NOUN
24749,GO:0061554,ganglion formation,NOUN | NOUN
24750,GO:0015170,propanediol transmembrane transporter activity,NOUN | NOUN | NOUN | NOUN
24751,GO:1990311,type-I cohesin domain binding,NOUN | NOUN | NOUN | NOUN
24752,GO:0043765,T/G mismatch-specific endonuclease activity,NOUN | ADJ | NOUN | NOUN
24753,GO:0097387,capitate projection,NOUN | NOUN
24754,GO:0001858,complement component iC3b receptor activity,NOUN | NOUN | NOUN | NOUN | NOUN
24755,GO:0002731,negative regulation of dendritic cell cytokine production,ADJ | NOUN | ADP | ADJ | NOUN | NOUN | NOUN
24756,GO:0050992,dimethylallyl diphosphate biosynthetic process,NOUN | NOUN | ADJ | NOUN
24757,GO:0042497,triacyl lipopeptide binding,NOUN | NOUN | NOUN
24758,GO:0060686,negative regulation of prostatic bud formation,ADJ | NOUN | ADP | ADJ | NOUN | NOUN
24759,GO:1990463,lateral cortical node,ADJ | ADJ | NOUN
24760,GO:0071910,determination of liver left/right asymmetry,NOUN | ADP | NOUN | NOUN | NOUN
24761,GO:0003321,positive regulation of blood pressure by epinephrine-norepinephrine,ADJ | NOUN | ADP | NOUN | NOUN | ADP | NOUN
24762,GO:0030924,manganese incorporation into metallo-oxygen cluster,NOUN | NOUN | ADP | NOUN | NOUN
24763,GO:0010752,regulation of cGMP-mediated signaling,NOUN | ADP | NOUN | NOUN
24764,GO:0043554,"aerobic respiration, using arsenite as electron donor",ADJ | NOUN | NOUN | NOUN | ADP | NOUN | NOUN
24765,GO:0039580,suppression by virus of host PKR signaling,NOUN | ADP | NOUN | ADP | NOUN | NOUN | NOUN
24766,GO:1904776,regulation of protein localization to cell cortex,NOUN | ADP | NOUN | NOUN | ADP | NOUN | NOUN
24767,GO:0007522,visceral muscle development,ADJ | NOUN | NOUN
24768,GO:0071359,cellular response to dsRNA,ADJ | NOUN | ADP | NOUN
24769,GO:0019674,NAD metabolic process,ADJ | ADJ | NOUN
24770,GO:1901162,primary amino compound biosynthetic process,ADJ | NOUN | NOUN | ADJ | NOUN
24771,GO:0110143,magnetosome,ADJ
24772,GO:0036441,2-dehydropantolactone reductase activity,NOUN | NOUN | NOUN
24773,GO:0000952,aromatic amino acid family catabolic process to carboxylic acid via Ehrlich pathway,ADJ | NOUN | NOUN | NOUN | ADJ | NOUN | ADP | ADJ | NOUN | ADP | PROPN | NOUN
24774,GO:0042163,interleukin-12 beta subunit binding,NOUN | NOUN | NOUN | NOUN
24775,GO:0048248,CXCR3 chemokine receptor binding,NOUN | NOUN | NOUN | VERB
24776,GO:0036382,flavin reductase (NADH) activity,NOUN | NOUN | NOUN | NOUN
24777,GO:0072375,medium-term memory,ADJ | NOUN
24778,GO:0061939,c-di-GMP signaling,NOUN | NOUN
24779,GO:0002062,chondrocyte differentiation,NOUN | NOUN
24780,GO:0098945,intrinsic component of presynaptic active zone membrane,ADJ | NOUN | ADP | ADJ | ADJ | NOUN | NOUN
24781,GO:1903664,regulation of asexual reproduction,NOUN | ADP | ADJ | NOUN
24782,GO:0048713,regulation of oligodendrocyte differentiation,NOUN | ADP | NOUN | NOUN
24783,GO:0080172,petal epidermis patterning,ADJ | NOUN | NOUN
24784,GO:2001313,UDP-4-deoxy-4-formamido-beta-L-arabinopyranose metabolic process,NOUN | ADJ | NOUN
24785,GO:0031850,delta-type opioid receptor binding,NOUN | NOUN | NOUN | VERB
24786,GO:0060034,notochord cell differentiation,NOUN | NOUN | NOUN
24787,GO:0010417,glucuronoxylan biosynthetic process,NOUN | ADJ | NOUN
24788,GO:0001067,transcription regulatory region nucleic acid binding,ADJ | ADJ | NOUN | NOUN | NOUN | NOUN
24789,GO:0022835,transmitter-gated channel activity,VERB | NOUN | NOUN
24790,GO:0009760,C4 photosynthesis,NOUN | NOUN
24791,GO:0008612,peptidyl-lysine modification to peptidyl-hypusine,NOUN | NOUN | ADP | NOUN
24792,GO:0018529,nitrilotriacetate monooxygenase activity,NOUN | NOUN | NOUN
24793,GO:0035781,CD86 biosynthetic process,NOUN | ADJ | NOUN
24794,GO:0062184,testosterone 16-beta-hydroxylase activity,NOUN | NOUN | NOUN
24795,GO:0061719,glucose catabolic process to pyruvate utilizing ADP,ADJ | ADJ | NOUN | PART | VERB | VERB | PROPN
24796,GO:0120040,regulation of macrophage proliferation,NOUN | ADP | NOUN | NOUN
24797,GO:0071999,extracellular polysaccharide catabolic process,ADJ | NOUN | ADJ | NOUN
24798,GO:0008424,glycoprotein 6-alpha-L-fucosyltransferase activity,NOUN | NOUN | NOUN
24799,GO:1904510,positive regulation of protein localization to basolateral plasma membrane,ADJ | NOUN | ADP | NOUN | NOUN | ADP | ADJ | NOUN | NOUN
24800,GO:0035018,adult chitin-based cuticle pattern formation,ADJ | NOUN | NOUN | NOUN | NOUN
24801,GO:0034195,L-galactonate catabolic process,NOUN | ADJ | NOUN
24802,GO:0043638,puromycin biosynthetic process,NOUN | ADJ | NOUN
24803,GO:2000830,positive regulation of parathyroid hormone secretion,ADJ | NOUN | ADP | ADJ | NOUN | NOUN
24804,GO:0009414,response to water deprivation,NOUN | ADP | NOUN | NOUN
24805,GO:0018569,"hydroquinone 1,2-dioxygenase activity",NOUN | NOUN | NOUN
24806,GO:0140455,cytoplasm protein quality control,NOUN | NOUN | NOUN | NOUN
24807,GO:0051151,negative regulation of smooth muscle cell differentiation,ADJ | NOUN | ADP | ADJ | NOUN | NOUN | NOUN
24808,GO:0050920,regulation of chemotaxis,NOUN | ADP | NOUN
24809,GO:0009662,etioplast organization,ADJ | NOUN
24810,GO:0048623,seed germination on parent plant,NOUN | NOUN | ADP | NOUN | NOUN
24811,GO:1900053,negative regulation of retinoic acid biosynthetic process,ADJ | NOUN | ADP | ADJ | NOUN | ADJ | NOUN
24812,GO:0018418,nickel incorporation into iron-sulfur cluster via tris-L-cysteinyl L-cysteine persulfido L-glutamato L-histidino L-serinyl nickel triiron disulfide trioxide,NOUN | NOUN | ADP | NOUN | NOUN | ADP | NOUN | NOUN | NOUN | NOUN | NOUN | NOUN | NOUN | NOUN | NOUN | NOUN
24813,GO:0009738,abscisic acid-activated signaling pathway,ADJ | NOUN | NOUN | NOUN
24814,GO:0050700,CARD domain binding,NOUN | NOUN | VERB
24815,GO:0110136,protein-RNA complex remodeling,NOUN | NOUN | NOUN
24816,GO:0000016,lactase activity,NOUN | NOUN
24817,GO:0005200,structural constituent of cytoskeleton,ADJ | NOUN | ADP | NOUN
24818,GO:0044546,NLRP3 inflammasome complex assembly,PROPN | ADJ | ADJ | NOUN
24819,GO:0046776,suppression by virus of host antigen processing and presentation of peptide antigen via MHC class I,NOUN | ADP | NOUN | ADP | NOUN | NOUN | NOUN | CCONJ | NOUN | ADP | NOUN | NOUN | ADP | PROPN | NOUN | NOUN
24820,GO:1905336,negative regulation of aggrephagy,ADJ | NOUN | ADP | NOUN
24821,GO:0061854,positive regulation of neuroblast migration,ADJ | NOUN | ADP | ADJ | NOUN
24822,GO:0061509,asymmetric protein localization to old mitotic spindle pole body,ADJ | NOUN | NOUN | ADP | ADJ | ADJ | NOUN | NOUN | NOUN
24823,GO:0005154,epidermal growth factor receptor binding,ADJ | NOUN | NOUN | NOUN | NOUN
24824,GO:0008345,larval locomotory behavior,ADJ | NOUN | NOUN
24825,GO:0070785,negative regulation of growth of unicellular organism as a thread of attached cells,ADJ | NOUN | ADP | NOUN | ADP | ADJ | NOUN | ADP | DET | NOUN | ADP | VERB | NOUN
24826,GO:0006701,progesterone biosynthetic process,NOUN | ADJ | NOUN
24827,GO:0060645,peripheral mammary gland bud epithelial cell differentiation,ADJ | ADJ | NOUN | NOUN | ADJ | NOUN | NOUN
24828,GO:0007562,eclosion,NOUN
24829,GO:0015903,fluconazole transport,NOUN | NOUN
24830,GO:0002325,natural killer cell differentiation involved in immune response,ADJ | NOUN | NOUN | NOUN | ADJ | ADP | ADJ | NOUN
24831,GO:0071046,nuclear polyadenylation-dependent ncRNA catabolic process,ADJ | NOUN | NOUN | ADJ | NOUN
24832,GO:0070249,positive regulation of natural killer cell apoptotic process,ADJ | NOUN | ADP | ADJ | NOUN | NOUN | ADJ | NOUN
24833,GO:0097241,hematopoietic stem cell migration to bone marrow,ADJ | NOUN | NOUN | NOUN | ADP | NOUN | NOUN
24834,GO:0106163,regulation of exonucleolytic catabolism of deadenylated mRNA,NOUN | ADP | ADJ | NOUN | ADP | VERB | NOUN
24835,GO:0051083,'de novo' cotranslational protein folding,X | X | ADJ | NOUN | NOUN
24836,GO:0099083,"retrograde trans-synaptic signaling by neuropeptide, modulating synaptic transmission",ADJ | ADJ | NOUN | ADP | NOUN | VERB | ADJ | NOUN
24837,GO:0005917,nephrocyte diaphragm,NOUN | NOUN
24838,GO:1902922,poly(3-hydroxyvalerate) metabolic process,ADJ | ADJ | NOUN
24839,GO:0010798,regulation of multivesicular body size involved in ubiquitin-dependent protein catabolism,NOUN | ADP | ADJ | NOUN | NOUN | VERB | ADP | ADJ | NOUN | NOUN
24840,GO:0021957,corticospinal tract morphogenesis,ADJ | NOUN | NOUN
24841,GO:0005335,serotonin:sodium symporter activity,NOUN | NOUN | NOUN
24842,GO:0098837,postsynaptic recycling endosome,ADJ | NOUN | NOUN
24843,GO:0019805,quinolinate biosynthetic process,VERB | ADJ | NOUN
24844,GO:0098506,polynucleotide 3' dephosphorylation,NOUN | NOUN | NOUN
24845,GO:0001905,activation of membrane attack complex,NOUN | ADP | NOUN | NOUN | NOUN
24846,GO:0005897,interleukin-9 receptor complex,NOUN | NOUN | NOUN
24847,GO:0061151,BMP signaling pathway involved in renal system segmentation,NOUN | NOUN | NOUN | ADJ | ADP | ADJ | NOUN | NOUN
